, Salary ,MP,3P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
1519,0.0480603094693423,0.6155606407322654,0.0,0.0967741935483871,0.5266666666666667,0.134453781512605,0.2666666666666666,0.3684210526315789,0.3777777777777777,0.8333333333333334,0.1909090909090909,Rim Protector
1520,0.0480603094693423,0.4645308924485126,0.0,0.1075268817204301,0.3466666666666667,0.0840336134453781,0.2333333333333333,0.131578947368421,0.3111111111111111,0.5625000000000001,0.1848484848484848,Rim Protector
1521,0.0284499946437764,0.3729977116704805,0.0,0.1290322580645161,0.0833333333333333,0.0756302521008403,0.0999999999999999,0.0789473684210526,0.1111111111111111,0.25,0.2242424242424242,Post Scorer
1522,0.0480603094693423,0.3615560640732265,0.0,0.053763440860215,0.2466666666666666,0.042016806722689,0.0666666666666666,0.5263157894736842,0.2,0.5416666666666667,0.103030303030303,Rim Protector
1523,0.0384158923420148,0.4553775743707093,0.0,0.2258064516129032,0.28,0.1176470588235294,0.3666666666666667,0.0526315789473684,0.3555555555555555,0.5833333333333334,0.3090909090909091,Playmaker
1524,0.0662775418209609,0.7093821510297482,0.0,0.3548387096774193,0.3266666666666667,0.1428571428571428,0.4333333333333333,0.0789473684210526,0.3777777777777777,0.5208333333333334,0.3848484848484848,All Star Post Scorer
1525,0.0384158923420148,0.4187643020594965,0.0,0.086021505376344,0.1066666666666666,0.2352941176470588,0.4333333333333333,0.0526315789473684,0.2888888888888889,0.3541666666666667,0.2484848484848484,Playmaker
1526,0.0480603094693423,0.6521739130434783,0.0,0.0967741935483871,0.38,0.1680672268907563,0.3333333333333333,0.2105263157894737,0.3555555555555555,0.7083333333333334,0.1757575757575757,Rim Protector
1527,0.0480603094693423,0.5331807780320366,0.0,0.2688172043010752,0.4466666666666666,0.1008403361344537,0.1666666666666666,0.1052631578947368,0.4666666666666667,0.6041666666666666,0.3151515151515152,Rim Protector
1528,0.0662775418209609,0.8375286041189931,0.0,0.5698924731182795,0.3733333333333333,0.1512605042016806,0.2666666666666666,0.131578947368421,0.5111111111111111,0.5,0.6939393939393939,All Star Post Scorer
1529,0.0623483348431608,0.6956521739130433,0.0,0.3225806451612903,0.2266666666666666,0.4201680672268907,0.6666666666666666,0.0789473684210526,0.5555555555555556,0.625,0.4090909090909091,All Star Playmaker
1530,0.0284499946437764,0.2585812356979405,0.0,0.053763440860215,0.18,0.042016806722689,0.0999999999999999,0.1842105263157894,0.2,0.3541666666666667,0.0969696969696969,Post Scorer
